Time,B instrument,Bx,By,Bz,sigma B,Ion instrument,Status,Tp_par,Tp_perp,carrot,r_sun,clat,clong,earth_he_angle,n_p,vp_x,vp_y,vp_z,vth_p_par,vth_p_perp
1976-04-05 00:01:21,1,23.836,0.705618,0.685393,3.72097,1,1,107061.0,343451.0,1639,0.39542514,-4.3690948,0.21780396,23.114288,17.5454,536.19,-0.0945538,0.971863,42.0411,75.2992
1976-04-05 00:02:42,1,22.1954,-7.96552,1.01379,3.53517,1,1,117018.0,369263.0,1639,0.39541572,-4.3687992,0.20639038,23.116547,19.4524,549.268,33.1844,-49.1945,43.9526,78.0775
1976-04-05 00:04:03,1,13.722,-8.12308,16.5824,3.56085,1,1,103427.0,383388.0,1639,0.39539689,-4.3682079,0.19918823,23.121048,18.994,585.168,30.6357,-100.069,41.3215,79.5568
1976-04-05 00:05:24,1,6.03218,1.36207,21.446,6.70185,1,1,124121.0,306238.0,1639,0.39538747,-4.3679123,0.18969727,23.123291,16.7678,610.175,23.2004,-112.11,45.2669,71.1029
1976-04-05 00:06:45,1,12.3582,4.76264,18.6703,7.36371,1,1,187078.0,252321.0,1639,0.39537805,-4.3676167,0.17828369,23.125549,15.441,548.381,-39.2773,-36.9351,55.5737,64.5408
1976-04-05 00:08:06,-1,nan,nan,nan,nan,1,-3,nan,nan,1639,0.39535928,-4.3670263,0.17108154,23.130051,nan,629.19,18.3563,-115.503,nan,nan
1976-04-05 00:09:27,1,7.83978,-9.14624,18.1118,9.16779,1,1,107852.0,354992.0,1639,0.39534986,-4.3667307,0.16159058,23.132294,19.731,627.315,-1.70784,-122.186,42.196,76.5539
1976-04-05 00:10:48,1,8.65747,-8.7069,19.2805,6.71395,1,1,98020.7,342987.0,1639,0.39534044,-4.3664351,0.150177,23.134552,17.4921,589.926,51.157,-88.459,40.2269,75.2484
1976-04-05 00:12:09,1,13.7437,-14.3126,13.446,4.97419,1,1,128886.0,329800.0,1639,0.39532167,-4.3658438,0.14297485,23.139053,18.348,572.604,68.5813,-53.545,46.1276,73.7876
1976-04-05 00:13:30,1,14.5471,-19.2586,-2.49425,5.00011,1,1,171499.0,333748.0,1639,0.39531225,-4.3655481,0.1335144,23.141312,19.272,593.519,83.6516,32.6682,53.2094,74.228
1976-04-05 00:14:51,1,15.9169,-18.0056,-6.80449,2.84946,1,1,116730.0,374033.0,1639,0.39530283,-4.3652525,0.12207031,23.143555,18.6462,570.041,72.8412,8.89894,43.8984,78.5802
1976-04-05 00:16:12,1,19.1471,-11.62,-10.6541,4.38258,1,1,124159.0,312889.0,1639,0.395284,-4.3646622,0.11486816,23.148056,15.3543,558.412,49.7813,40.3245,45.2738,71.8708
1976-04-05 00:17:33,-1,nan,nan,nan,nan,1,-3,nan,nan,1639,0.39527458,-4.3643665,0.10540771,23.150314,nan,599.742,53.4075,-87.3993,nan,nan
1976-04-05 00:18:54,1,3.65934,-17.5725,13.0813,8.7768,1,1,127551.0,334542.0,1639,0.39526516,-4.3640709,0.093963623,23.152557,18.3355,634.928,82.3688,-80.1511,45.888,74.3161
1976-04-05 00:20:15,1,11.9637,-20.4692,4.49451,3.83786,1,1,149091.0,376764.0,1639,0.39524639,-4.3634796,0.086761475,23.157059,19.6042,594.756,91.3071,-24.7502,49.6116,78.8665
1976-04-05 00:21:36,1,14.8852,-18.0705,-2.51591,7.05243,1,1,168210.0,360179.0,1639,0.39523697,-4.363184,0.077301025,23.159317,20.3628,568.07,58.3119,31.1683,52.6967,77.1111
1976-04-05 00:22:57,1,18.4529,-6.65747,-14.1471,5.57765,1,1,106285.0,327227.0,1639,0.39522755,-4.3628883,0.065856934,23.16156,16.4872,562.372,39.8691,50.9446,41.8884,73.4992
1976-04-05 00:24:18,1,14.9809,-7.3764,-17.4157,4.00384,1,1,98287.6,338452.0,1639,0.39520878,-4.362298,0.058654785,23.166061,17.1387,565.839,31.0447,61.1746,40.2817,74.7492
1976-04-05 00:25:39,1,15.1382,-15.873,-9.45169,5.05381,1,1,119997.0,356971.0,1639,0.39519936,-4.3620024,0.049194336,23.16832,19.0746,575.671,76.4595,22.9704,44.5085,76.767
1976-04-05 00:27:00,1,18.4264,-12.8586,-9.4092,2.78306,1,1,109570.0,322696.0,1639,0.39518052,-4.3614111,0.040008545,23.172821,16.8363,555.332,51.0564,27.2994,42.5308,72.9885
1976-04-05 00:28:21,1,20.9449,-0.949438,-12.4854,4.06392,1,1,99305.6,347101.0,1639,0.39517111,-4.3611155,0.030548096,23.175064,18.0188,543.6,7.53138,23.3171,40.4897,75.6982
1976-04-05 00:29:42,1,20.1024,-7.89765,-7.01176,7.951,1,1,119012.0,366922.0,1639,0.39516169,-4.3608198,0.021087646,23.177322,17.4035,545.849,7.9838,32.5108,44.3254,77.8295
1976-04-05 00:31:03,1,20.9632,-1.57816,-11.6989,6.41197,1,1,84953.2,396859.0,1639,0.39514291,-4.3602295,0.011901855,23.181824,17.9626,546.556,10.3149,36.614,37.4496,80.9424
1976-04-05 00:32:24,1,16.6824,-14.6929,-11.9694,4.97774,1,1,128437.0,334661.0,1639,0.3951335,-4.3599339,0.0024414063,23.184082,17.1335,565.419,58.1229,27.4479,46.0473,74.3294
1976-04-05 00:33:45,1,14.5276,-14.6402,-13.1908,6.69896,1,1,136881.0,326347.0,1640,0.39512408,-4.3596382,359.99298,23.186325,17.1603,589.095,78.9476,30.7495,47.5368,73.4003
1976-04-05 00:35:06,1,13.2184,-18.1885,-10.6736,4.53541,1,1,139062.0,359904.0,1640,0.39510524,-4.3590469,359.9838,23.190826,18.8264,585.728,88.0965,13.0701,47.9141,77.0817
1976-04-05 00:36:27,1,12.9414,-20.5356,-7.31494,3.04053,1,1,148438.0,329753.0,1640,0.39509583,-4.3587513,359.97433,23.193085,16.5121,585.219,85.6751,22.1902,49.5029,73.7823
1976-04-05 00:37:48,1,13.0708,-16.9034,-7.22921,7.40727,1,1,139086.0,383210.0,1640,0.39508647,-4.3584557,359.96292,23.195328,18.1505,590.661,84.0284,18.5061,47.918,79.5383
1976-04-05 00:39:09,1,11.933,-19.9143,-6.12308,2.28501,1,1,138381.0,374480.0,1640,0.39506763,-4.3578653,359.95569,23.199829,19.0108,591.476,83.4512,10.2121,47.7965,78.6271
1976-04-05 00:40:30,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39505821,-4.3575697,359.94623,23.202087,nan,613.693,92.4182,13.865,nan,nan
1976-04-05 00:41:51,1,10.9275,12.8736,13.7407,3.97304,1,1,122158.0,356325.0,1640,0.3950488,-4.3572741,359.93481,23.20433,18.3915,587.361,-69.4059,-65.4063,44.9075,76.6974
1976-04-05 00:43:12,1,18.6506,3.4931,8.7908,9.06607,1,1,113395.0,278866.0,1640,0.39503002,-4.3566828,359.92758,23.208832,13.0328,543.727,-1.96143,-44.8558,43.2668,67.851
1976-04-05 00:44:33,1,23.1632,2.65172,-0.891954,3.34651,1,1,94396.1,331430.0,1640,0.3950206,-4.3563871,359.91812,23.21109,15.5217,529.216,1.06197,-1.59418,39.4762,73.9697
1976-04-05 00:45:54,1,22.2494,-6.23678,-4.37701,2.39019,1,1,91284.9,344177.0,1640,0.39501119,-4.3560915,359.90671,23.213348,15.7459,533.009,26.7565,11.5091,38.8202,75.3787
1976-04-05 00:47:15,1,14.7011,-9.83977,-12.2045,8.58513,1,1,166496.0,378391.0,1640,0.39499235,-4.3555012,359.89951,23.21785,19.3573,596.617,55.3929,58.8009,52.4275,79.0367
1976-04-05 00:48:36,1,3.77253,-14.5505,-17.8396,6.05396,1,1,153013.0,407919.0,1640,0.39498293,-4.3552055,359.89001,23.220093,20.7636,641.728,51.0321,73.26,50.2599,82.0625
1976-04-05 00:49:57,1,18.0427,-11.882,-11.0202,2.56229,1,1,108832.0,322807.0,1640,0.39497358,-4.3549099,359.8786,23.222351,16.8369,553.043,45.1988,30.2464,42.3874,73.0011
1976-04-05 00:51:18,1,16.3322,-7.17701,-14.4598,8.15603,1,1,117862.0,367183.0,1640,0.39495474,-4.3543186,359.8714,23.226852,18.3382,567.012,34.6062,50.9978,44.1108,77.8573
1976-04-05 00:52:39,1,14.1775,-16.1787,-10.4157,4.50745,1,1,132226.0,320390.0,1640,0.39494532,-4.354023,359.86191,23.229095,17.2303,583.338,76.7408,14.7985,46.7214,72.7273
1976-04-05 00:54:00,1,12.9184,-15.6678,-12.6414,2.05385,1,1,121423.0,385499.0,1640,0.39492655,-4.3534327,359.85275,23.233597,18.5257,577.954,59.1578,32.0521,44.7723,79.7755
1976-04-05 00:55:21,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39491713,-4.353137,359.84329,23.235855,nan,567.147,-82.8381,-46.0887,nan,nan
1976-04-05 00:56:42,1,21.4694,-3.48706,-2.14824,4.57434,1,1,105633.0,374613.0,1640,0.39490771,-4.3528414,359.8338,23.238098,15.8728,538.805,15.9841,9.23681,41.7598,78.6411
1976-04-05 00:58:03,1,16.0843,-15.5775,-4.01573,5.29578,1,1,122418.0,368686.0,1640,0.39488888,-4.3522501,359.82465,23.242599,18.5336,567.577,66.8405,10.2889,44.9553,78.0165
1976-04-05 00:59:24,1,13.131,-19.3506,-2.92874,5.00202,1,1,122905.0,321520.0,1640,0.39487946,-4.3519545,359.81519,23.244858,16.0231,573.195,83.757,-13.0964,45.0446,72.8554
1976-04-05 01:00:45,1,16.1534,-17.6295,-1.67955,5.43587,1,1,121009.0,354542.0,1640,0.39487004,-4.3516588,359.80573,23.247116,18.5936,576.149,80.2274,-1.77046,44.6957,76.5053
1976-04-05 01:02:06,1,13.3149,-18.1575,-7.65517,1.84415,1,1,122198.0,359992.0,1640,0.39485127,-4.3510656,359.79657,23.251633,16.9134,578.366,76.1633,18.1154,44.9149,77.0911
1976-04-05 01:03:27,1,20.8218,-4.23333,-6.07816,4.88235,1,1,91583.7,356916.0,1640,0.39484185,-4.3507681,359.78711,23.253891,15.8335,539.429,13.9379,13.8471,38.8836,76.7611
1976-04-05 01:04:48,1,12.4224,-18.3565,-4.32941,3.41066,1,1,144787.0,391943.0,1640,0.39483249,-4.3504705,359.77765,23.256149,18.5444,582.022,76.4455,-0.791884,48.8902,80.4394
1976-04-05 01:06:09,1,14.8034,-15.1276,-5.8046,5.66392,1,1,141795.0,347507.0,1640,0.39481366,-4.3498774,359.76849,23.260666,17.5744,561.373,59.872,-5.60478,48.3826,75.7425
1976-04-05 01:07:30,1,14.4271,-15.5235,-6.49882,5.52727,1,1,176955.0,300895.0,1640,0.3948043,-4.3495798,359.75903,23.262924,15.7493,555.51,39.5753,5.99987,54.0492,70.4799
1976-04-05 01:08:51,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39479488,-4.3492823,359.74957,23.265182,nan,553.655,4.03342,-65.6245,nan,nan
1976-04-05 01:10:12,1,21.3333,1.15057,9.37931,3.74423,1,1,83391.0,329603.0,1640,0.39477611,-4.3486891,359.74042,23.269699,15.987,538.848,-0.747012,-55.8617,37.1037,73.7656
1976-04-05 01:11:33,1,22.6854,-4.9618,1.23371,4.75643,1,1,98500.2,353055.0,1640,0.39476669,-4.3483915,359.73096,23.271957,16.928,533.195,20.6653,-8.01311,40.3252,76.3447
1976-04-05 01:12:54,1,21.0506,-9.91412,-2.07765,4.28406,1,1,109855.0,357720.0,1640,0.39475727,-4.348094,359.7215,23.274231,17.1533,542.662,46.2594,-0.161633,42.5862,76.8475
1976-04-05 01:14:15,1,16.7034,-16.0443,-2.97273,5.79628,1,1,118983.0,323803.0,1640,0.3947385,-4.3475008,359.71234,23.278748,16.8571,559.597,69.4477,-14.5409,44.3201,73.1136
1976-04-05 01:15:36,1,16.68,-15.8718,1.68235,3.65406,1,1,117001.0,336513.0,1640,0.39472908,-4.3472033,359.70288,23.281006,17.2582,561.025,70.1322,-26.3743,43.9494,74.5347
1976-04-05 01:16:57,1,-5.54066,-20.5725,-9.02198,4.95605,1,1,141814.0,357698.0,1640,0.39471966,-4.3469067,359.69342,23.283264,19.652,653.029,82.6511,21.0708,48.3858,76.8451
1976-04-05 01:18:18,1,0.682418,-21.8659,-9.03516,3.88081,1,1,113384.0,327215.0,1640,0.39470088,-4.3463125,359.68427,23.287781,17.9055,641.718,87.3016,26.266,43.2646,73.4978
1976-04-05 01:19:39,1,-2.01099,-22.7407,-5.1011,4.24846,1,1,225931.0,427575.0,1640,0.39469147,-4.346015,359.6748,23.290039,18.3193,634.059,90.1282,-10.9635,61.0726,84.0164
1976-04-05 01:21:00,1,5.45056,-20.1584,-7.46067,8.87368,1,1,197584.0,290876.0,1640,0.39467269,-4.3454208,359.6676,23.294556,18.1219,580.189,61.229,32.5984,57.1128,69.2966
1976-04-05 01:22:21,1,8.80787,-18.9966,-11.0652,3.98623,1,1,138285.0,376414.0,1640,0.39466327,-4.3451242,359.65619,23.296814,20.2276,603.045,73.7547,33.028,47.7798,78.8298
1976-04-05 01:23:42,1,10.0348,-19.8438,-10.5708,4.38927,1,1,144648.0,366843.0,1640,0.39465386,-4.3448267,359.64676,23.299088,21.6366,591.949,67.0266,31.6494,48.8668,77.8212
1976-04-05 01:25:03,1,3.62637,-19.7692,-14.8769,3.0651,1,1,139016.0,352429.0,1640,0.39463508,-4.3442326,359.63956,23.303604,20.1207,614.84,70.3035,44.8648,47.906,76.277
1976-04-05 01:26:24,1,5.18409,-17.4955,-16.9091,3.95453,1,1,147104.0,361416.0,1640,0.39462566,-4.343936,359.62814,23.305862,19.6617,620.672,78.9293,39.1168,49.2799,77.2434
1976-04-05 01:27:45,1,9.0382,-16.5517,-15.3753,4.01939,1,1,150205.0,287247.0,1640,0.39461631,-4.3436384,359.61868,23.308121,17.4767,582.417,73.752,18.5698,49.7967,68.863
1976-04-05 01:29:06,1,14.3483,-17.3382,-9.49213,3.94624,1,1,110268.0,309960.0,1640,0.39459747,-4.3430452,359.61148,23.312637,16.9091,571.653,77.7353,16.0257,42.6662,71.5337
1976-04-05 01:30:27,1,20.8023,-9.97241,7.09885,4.46893,1,1,93250.7,329088.0,1640,0.39458805,-4.3427477,359.60007,23.314896,17.8475,544.492,45.493,-27.2436,39.2359,73.7079
1976-04-05 01:31:48,1,20.5943,-7.97471,4.06667,10.1236,1,1,160845.0,298688.0,1640,0.3945787,-4.3424501,359.59061,23.317154,17.987,560.613,0.898644,-84.9199,51.5302,70.221
1976-04-05 01:33:09,1,22.5,-8.23146,3.99326,4.12317,1,1,95787.2,342177.0,1640,0.39455986,-4.341857,359.5834,23.321671,18.7399,546.983,47.8311,-40.9431,39.766,75.1595
1976-04-05 01:34:30,1,23.1294,-6.38118,4.18824,2.08336,1,1,91881.0,315094.0,1640,0.3945505,-4.3415594,359.57199,23.323929,17.6332,536.572,19.9335,-28.9953,38.9467,72.1237
1976-04-05 01:35:51,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39454108,-4.3412619,359.56253,23.326202,nan,575.41,31.3627,-82.1459,nan,nan
1976-04-05 01:37:12,1,8.20787,-5.44045,21.3551,5.2093,1,1,100438.0,274498.0,1640,0.39452231,-4.3406687,359.55533,23.330719,15.5508,597.228,32.806,-95.5313,40.72,67.3175
1976-04-05 01:38:33,1,8.05055,-12.1967,18.4484,5.40476,1,1,109272.0,344276.0,1640,0.39451289,-4.3403711,359.54391,23.332977,18.3782,607.859,61.6234,-86.0341,42.473,75.3895
1976-04-05 01:39:54,1,9.74432,-12.2227,18.0273,4.75895,1,1,110500.0,377413.0,1640,0.39450347,-4.3400736,359.53445,23.335236,20.1044,596.821,35.0016,-97.354,42.7109,78.9345
1976-04-05 01:41:15,1,7.06484,-9.20769,20.7473,3.97091,1,1,106587.0,322871.0,1640,0.3944847,-4.3394804,359.52725,23.339752,16.9715,605.889,44.7385,-97.7601,41.9478,73.0083
1976-04-05 01:42:36,1,10.1978,0.0285714,20.1978,8.61454,1,1,160887.0,310616.0,1640,0.39447528,-4.3391829,359.51584,23.34201,18.204,609.131,43.6523,-101.781,51.5369,71.6094
1976-04-05 01:43:57,1,14.3441,-6.2957,18.3484,2.39421,1,1,108044.0,362027.0,1640,0.39446586,-4.3388853,359.50638,23.344269,18.8514,581.85,33.6963,-88.7967,42.2337,77.3087
1976-04-05 01:45:18,1,13.0967,-7.83846,18.7429,4.22562,1,1,111676.0,415701.0,1640,0.39444709,-4.3382921,359.49918,23.348785,22.9492,592.714,17.1512,-98.531,42.9375,82.8415
1976-04-05 01:46:39,1,12.9615,-12.1407,17.6791,3.07676,1,1,113728.0,365492.0,1640,0.39443767,-4.3379946,359.48776,23.351044,19.6879,582.559,47.7635,-83.1417,43.3302,77.6778
1976-04-05 01:48:00,1,4.43563,-16.7644,17.4575,3.36512,1,1,131063.0,407905.0,1640,0.3944189,-4.3374004,359.48056,23.35556,21.378,616.624,78.3722,-74.3441,46.5154,82.0611
1976-04-05 01:49:21,1,12.5275,-16.5297,13.7011,2.52321,1,1,133076.0,378885.0,1640,0.39440948,-4.3371038,359.47113,23.357834,20.2203,590.056,67.7344,-68.8055,46.8713,79.0882
1976-04-05 01:50:42,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39440006,-4.3368063,359.45972,23.360092,nan,605.337,82.7427,-57.2888,nan,nan
1976-04-05 01:52:03,1,12.4844,-19.33,8.81333,2.12062,1,1,145183.0,366000.0,1640,0.39438128,-4.3362122,359.45251,23.364609,20.8068,591.38,83.5929,-45.0007,48.9571,77.7317
1976-04-05 01:53:24,1,13.1414,-15.9828,12.1057,5.07,1,1,133979.0,357794.0,1640,0.39437187,-4.3359156,359.44305,23.366867,19.4999,586.456,55.1917,-80.2388,47.0302,76.8554
1976-04-05 01:54:45,1,14.067,-11.7011,15.9011,3.14328,1,1,129718.0,362241.0,1640,0.39436251,-4.335618,359.43164,23.369125,19.4066,575.703,36.9016,-84.5719,46.2762,77.3315
1976-04-05 01:56:06,1,18.0287,-13.1195,-0.0045977,9.56257,1,1,132798.0,376785.0,1640,0.39434367,-4.3350239,359.42444,23.373642,19.8027,552.269,48.0376,0.198272,46.8224,78.8687
1976-04-05 01:57:27,1,21.4281,-9.4618,-4.62697,6.52155,1,1,102403.0,391503.0,1640,0.39433432,-4.3347273,359.41498,23.3759,19.1773,550.393,42.9143,17.6309,41.1164,80.3944
1976-04-05 01:58:48,1,22.5565,-6.06235,5.42588,2.10454,1,1,108303.0,372492.0,1640,0.3943249,-4.3344297,359.40356,23.378159,19.8607,543.75,29.3606,-35.085,42.2842,78.4181
1976-04-05 02:00:09,1,22.0264,-5.14713,6.47816,2.70647,1,1,95685.9,385405.0,1640,0.39430612,-4.3338366,359.39636,23.38269,19.6563,543.513,21.6663,-49.914,39.745,79.7658
1976-04-05 02:01:30,1,21.6782,-10.2023,-1.68276,2.75829,1,1,121059.0,401843.0,1640,0.39429671,-4.3335371,359.3869,23.384949,18.9906,549.021,56.9818,-3.14699,44.7051,81.4491
1976-04-05 02:02:51,1,16.0607,-13.4966,-0.950562,11.4039,1,1,160921.0,325132.0,1640,0.39428729,-4.3332386,359.37552,23.387222,18.1244,590.814,87.0586,11.8231,51.5424,73.2635
1976-04-05 02:04:12,1,16.8563,-14.9264,-2.46667,6.92144,1,1,132770.0,363325.0,1640,0.39426851,-4.3326416,359.36832,23.391754,17.1795,556.256,65.9308,-9.55201,46.8175,77.4472
1976-04-05 02:05:33,1,10.8057,-10.3943,-17.7068,7.26046,1,1,124536.0,297719.0,1640,0.39425915,-4.3323431,359.35889,23.394028,12.8552,596.011,12.7523,93.8081,45.3424,70.1069
1976-04-05 02:06:54,1,21.3588,-5.99647,-6.12471,4.7223,1,1,98015.0,343446.0,1640,0.39424974,-4.3320446,359.34747,23.396301,15.5954,543.103,23.9968,28.0137,40.2257,75.2986
1976-04-05 02:08:15,1,18.291,-10.2989,-7.20225,7.5227,1,1,119930.0,338224.0,1640,0.39423096,-4.3314476,359.3403,23.400833,17.6162,549.151,40.5709,0.938954,44.4961,74.724
1976-04-05 02:09:36,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39422154,-4.3311491,359.33084,23.403091,nan,632.66,57.8798,67.6408,nan,nan
1976-04-05 02:10:57,1,13.7593,-10.111,-14.3341,5.70102,1,1,141195.0,366523.0,1640,0.39421219,-4.3308496,359.31943,23.405365,19.137,595.124,54.3708,59.3247,48.2801,77.7873
1976-04-05 02:12:18,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39419341,-4.3302526,359.31226,23.409897,nan,604.384,-74.4025,41.7869,nan,nan
1976-04-05 02:13:39,1,16.709,-12.8045,-2.27865,6.16629,1,1,156672.0,363245.0,1640,0.39418399,-4.3299541,359.3028,23.41217,18.5911,552.732,38.5795,6.82492,50.8573,77.4386
1976-04-05 02:15:00,1,12.0363,-16.2286,-9.49011,3.80523,1,1,141711.0,347724.0,1640,0.39416522,-4.3293571,359.29367,23.416702,16.815,581.156,70.1059,30.5151,48.3681,75.7662
1976-04-05 02:16:21,1,17.1099,-3.8044,-13.822,6.7597,1,1,114102.0,336022.0,1640,0.3941558,-4.3290586,359.28421,23.418976,16.9554,551.892,21.8561,26.4465,43.4015,74.4803
1976-04-05 02:17:42,1,12.2129,0.0105882,-18.2353,8.59296,1,1,132713.0,373583.0,1640,0.39414644,-4.3287601,359.27478,23.421249,18.9926,572.356,-9.73685,55.7398,46.8075,78.5329
1976-04-05 02:19:03,1,19.508,1.68409,-13.2386,4.68844,1,1,103976.0,384556.0,1640,0.39412761,-4.3281631,359.26563,23.425781,18.1161,549.398,7.30464,26.7973,41.431,79.6779
1976-04-05 02:20:24,1,23.2059,4.81647,-5.01412,2.34798,1,1,125079.0,406652.0,1640,0.39411825,-4.3278646,359.2562,23.428055,19.5111,541.33,-21.4408,-8.88878,45.4412,81.935
1976-04-05 02:21:45,1,15.8258,12.7326,-13.7213,3.1745,1,1,105381.0,395856.0,1640,0.39410883,-4.3275661,359.24673,23.430313,21.0159,582.431,-68.1367,42.6671,41.7099,80.8401
1976-04-05 02:23:06,1,11.1571,14.0769,-15.1187,4.60888,1,1,129200.0,388552.0,1640,0.39409006,-4.3269691,359.23758,23.434845,18.5303,586.113,-67.3593,37.7043,46.1838,80.0908
1976-04-05 02:24:27,1,13.7218,11.9034,-12.7379,7.00762,1,1,122300.0,388442.0,1640,0.39408064,-4.3266697,359.22815,23.437119,17.9921,561.694,-50.9768,22.174,44.9335,80.0794
1976-04-05 02:25:48,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39407128,-4.3263712,359.21869,23.439392,nan,594.741,-32.7167,61.3597,nan,nan
1976-04-05 02:27:09,1,15.8955,-11.0101,-4.37079,5.60191,1,1,214211.0,433117.0,1640,0.39405251,-4.3257742,359.20956,23.443924,19.3682,575.142,73.384,-17.5937,59.4674,84.5591
1976-04-05 02:28:30,1,15.0259,-14.1082,4.10118,6.54828,1,1,155034.0,435845.0,1640,0.39404309,-4.3254757,359.2001,23.446198,21.0192,552.334,54.5446,-37.8419,50.5907,84.825
1976-04-05 02:29:51,1,9.68202,-18.7798,5.97303,5.21865,1,1,189740.0,360138.0,1640,0.39403373,-4.3251772,359.19064,23.448456,18.5747,598.683,89.491,-38.9528,55.9676,77.1067
1976-04-05 02:31:12,1,7.94545,-19.542,6.89318,4.36685,1,1,136070.0,353330.0,1640,0.39401489,-4.3245802,359.18152,23.453003,19.1108,587.279,82.2436,-43.189,47.3957,76.3745
1976-04-05 02:32:33,1,14.3414,-15.1126,6.81149,3.52459,1,1,177452.0,387157.0,1640,0.39400554,-4.3242817,359.17206,23.455261,20.0703,565.413,53.3703,-56.533,54.125,79.9468
1976-04-05 02:33:54,1,20.3788,-6.59765,-3.84235,6.82307,1,1,184833.0,377012.0,1640,0.39399612,-4.3239832,359.16263,23.457535,21.5314,552.647,58.9274,-29.1622,55.2392,78.8925
1976-04-05 02:35:15,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39397734,-4.3233862,359.15347,23.462067,nan,560.438,61.5599,-41.3099,nan,nan
1976-04-05 02:36:36,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39396793,-4.3230867,359.14404,23.46434,nan,585.632,84.1929,6.06357,nan,nan
1976-04-05 02:37:57,1,17.0573,-13.4831,-2.32809,6.35543,1,1,166577.0,367186.0,1640,0.39395857,-4.3227882,359.13458,23.466614,19.3907,561.521,62.6303,22.6884,52.4403,77.8576
1976-04-05 02:39:18,1,14.0541,-16.7541,-6.16706,4.69221,1,1,153718.0,378649.0,1640,0.39393979,-4.3221912,359.12546,23.471146,19.8938,569.084,79.8712,-5.64653,50.3755,79.0635
1976-04-05 02:42:08,1,15.76,-16.2024,3.29882,2.82108,1,1,126555.0,390246.0,1640,0.3939116,-4.3212957,359.10687,23.477951,20.9883,563.89,72.9646,-37.4914,45.7085,80.2652
1976-04-05 02:43:21,1,21.4138,-7.36322,-2.17701,3.52414,1,1,119119.0,372512.0,1640,0.39390218,-4.3209972,359.09741,23.480225,19.0604,533.94,20.9326,-6.87367,44.3454,78.4203
1976-04-05 02:44:42,1,21.1395,-6.78605,2.22558,4.36017,1,1,136894.0,369491.0,1640,0.39389282,-4.3206987,359.08795,23.482483,20.6185,542.616,36.6006,-50.1459,47.5389,78.1016
1976-04-05 02:46:03,1,18.2,-9.36517,1.95955,10.045,1,1,187077.0,356416.0,1640,0.39387405,-4.3201017,359.07883,23.487015,20.7119,561.773,71.7665,4.00126,55.5736,76.7072
1976-04-05 02:47:24,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.39386463,-4.3198032,359.06937,23.489288,nan,653.121,36.9346,74.3146,nan,nan
1976-04-05 02:48:45,1,-0.462921,-3.26067,-23.8067,6.01978,1,1,91737.7,371332.0,1640,0.39385521,-4.3195038,359.05994,23.491562,18.8777,639.025,23.4248,89.6627,38.9163,78.2959
1976-04-05 02:50:06,1,-3.92637,-13.2835,-21.0088,2.40794,1,1,115524.0,366227.0,1640,0.39383644,-4.3189068,359.05078,23.496094,17.4605,652.57,65.4183,70.4543,43.6711,77.7558
1976-04-05 02:51:27,1,-5.65934,-6.70659,-24.2879,3.24259,1,1,91535.9,344535.0,1640,0.39382708,-4.3186083,359.04135,23.498367,18.1153,658.255,40.3844,78.9271,38.8735,75.418
1976-04-05 02:52:48,1,-13.6681,-13.3,-14.0703,9.12916,1,1,126441.0,387134.0,1640,0.39381766,-4.3183098,359.03189,23.500626,20.0696,689.137,85.128,13.7703,45.6879,79.9445
1976-04-05 02:54:09,1,-19.3872,-13.4021,-8.66809,4.5429,1,1,113759.0,350557.0,1640,0.39379889,-4.3177128,359.02277,23.505173,18.935,719.019,61.2875,-3.40632,43.3363,76.0741
1976-04-05 02:55:30,1,0.257471,-22.5322,-10.2207,5.26518,1,1,137096.0,328056.0,1640,0.39378947,-4.3174143,359.01331,23.507431,20.2195,610.533,80.0119,49.9388,47.5741,73.5923
1976-04-05 02:56:51,1,-1.75667,-15.2033,-20.6222,4.08483,1,1,106901.0,363510.0,1640,0.39378011,-4.3171158,359.00385,23.509705,17.8193,626.343,56.8191,67.7335,42.0097,77.4669
1976-04-05 02:58:12,1,-11.0912,-16.6549,-15.9648,3.59546,1,1,129043.0,390792.0,1640,0.39376134,-4.3165188,358.99472,23.514236,19.3778,670.46,78.0438,36.3124,46.1557,80.3213
1976-04-05 03:09:04,1,15.3122,3.30408,-18.7184,3.06749,1,1,99323.7,382451.0,1640,0.3936581,-4.31322,358.92014,23.539261,20.2389,570.174,-8.99662,57.8768,40.4934,79.4595
1976-04-05 03:10:26,1,16.7767,-4.83372,-15.7488,4.76928,1,1,105823.0,381900.0,1640,0.39364868,-4.3129196,358.91068,23.541534,17.7312,549.794,17.0391,43.6842,41.7974,79.4023
